sample_id,filename,dialect,duration_sec,start_time_ms,end_time_ms,start_time_str,end_time_str,source_url,split,mel_path
sample_0025,Iraqi_chunk_0025.wav,Iraqi,7.0,858940,867680,14:18,14:27,multiple,val,./Dataset/Iraqi/val/mel/Iraqi_chunk_0025.png
sample_0026,Iraqi_chunk_0026.wav,Iraqi,7.0,1079740,1088180,17:59,18:08,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0026.png
sample_0027,Iraqi_chunk_0027.wav,Iraqi,7.0,319660,331700,05:19,05:31,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0027.png
sample_0028,Iraqi_chunk_0028.wav,Iraqi,7.0,1582240,1591100,26:22,26:31,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0028.png
sample_0029,Iraqi_chunk_0029.wav,Iraqi,7.0,1672240,1680410,27:52,28:00,multiple,val,./Dataset/Iraqi/val/mel/Iraqi_chunk_0029.png
sample_0030,Iraqi_chunk_0030.wav,Iraqi,7.0,1221880,1231190,20:21,20:31,multiple,val,./Dataset/Iraqi/val/mel/Iraqi_chunk_0030.png
sample_0031,Iraqi_chunk_0031.wav,Iraqi,7.0,615280,624440,10:15,10:24,multiple,test,./Dataset/Iraqi/test/mel/Iraqi_chunk_0031.png
sample_0032,Iraqi_chunk_0032.wav,Iraqi,7.0,278770,286910,04:38,04:46,multiple,val,./Dataset/Iraqi/val/mel/Iraqi_chunk_0032.png
sample_0033,Iraqi_chunk_0033.wav,Iraqi,7.0,206320,213620,03:26,03:33,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0033.png
sample_0034,Iraqi_chunk_0034.wav,Iraqi,7.0,1097410,1107050,18:17,18:27,multiple,test,./Dataset/Iraqi/test/mel/Iraqi_chunk_0034.png
sample_0035,Iraqi_chunk_0035.wav,Iraqi,7.0,1177330,1188230,19:37,19:48,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0035.png
sample_0036,Iraqi_chunk_0036.wav,Iraqi,7.0,1412260,1420670,23:32,23:40,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0036.png
sample_0037,Iraqi_chunk_0037.wav,Iraqi,7.0,1545700,1556300,25:45,25:56,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0037.png
sample_0038,Iraqi_chunk_0038.wav,Iraqi,7.0,1503460,1511060,25:03,25:11,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0038.png
sample_0039,Iraqi_chunk_0039.wav,Iraqi,7.0,1164580,1173770,19:24,19:33,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0039.png
sample_0040,Iraqi_chunk_0040.wav,Iraqi,7.0,898420,906080,14:58,15:06,multiple,test,./Dataset/Iraqi/test/mel/Iraqi_chunk_0040.png
sample_0041,Iraqi_chunk_0041.wav,Iraqi,7.0,1149670,1157600,19:09,19:17,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0041.png
sample_0042,Iraqi_chunk_0042.wav,Iraqi,7.0,1776190,1783220,29:36,29:43,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0042.png
sample_0043,Iraqi_chunk_0043.wav,Iraqi,7.0,1063990,1077350,17:43,17:57,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0043.png
sample_0044,Iraqi_chunk_0044.wav,Iraqi,7.0,933400,943280,15:33,15:43,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0044.png
sample_0045,Iraqi_chunk_0045.wav,Iraqi,7.0,1319350,1327430,21:59,22:07,multiple,test,./Dataset/Iraqi/test/mel/Iraqi_chunk_0045.png
sample_0046,Iraqi_chunk_0046.wav,Iraqi,7.0,475060,484910,07:55,08:04,multiple,test,./Dataset/Iraqi/test/mel/Iraqi_chunk_0046.png
sample_0047,Iraqi_chunk_0047.wav,Iraqi,7.0,561760,570560,09:21,09:30,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0047.png
sample_0048,Iraqi_chunk_0048.wav,Iraqi,7.0,312490,322550,05:12,05:22,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0048.png
sample_0049,Iraqi_chunk_0049.wav,Iraqi,7.0,1297810,1307510,21:37,21:47,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0049.png
sample_0050,Iraqi_chunk_0050.wav,Iraqi,7.0,167260,175160,02:47,02:55,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0050.png
sample_0051,Iraqi_chunk_0051.wav,Iraqi,7.0,966160,974270,16:06,16:14,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0051.png
sample_0052,Iraqi_chunk_0052.wav,Iraqi,7.0,840250,850400,14:00,14:10,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0052.png
sample_0053,Iraqi_chunk_0053.wav,Iraqi,7.0,1143070,1150640,19:03,19:10,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0053.png
sample_0054,Iraqi_chunk_0054.wav,Iraqi,7.0,520720,530510,08:40,08:50,multiple,test,./Dataset/Iraqi/test/mel/Iraqi_chunk_0054.png
sample_0055,Iraqi_chunk_0055.wav,Iraqi,7.0,189130,198620,03:09,03:18,multiple,val,./Dataset/Iraqi/val/mel/Iraqi_chunk_0055.png
sample_0056,Iraqi_chunk_0056.wav,Iraqi,7.0,1516030,1525100,25:16,25:25,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0056.png
sample_0057,Iraqi_chunk_0057.wav,Iraqi,7.0,1309750,1317710,21:49,21:57,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0057.png
sample_0058,Iraqi_chunk_0058.wav,Iraqi,7.0,870340,879620,14:30,14:39,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0058.png
sample_0059,Iraqi_chunk_0059.wav,Iraqi,7.0,172570,179810,02:52,02:59,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0059.png
sample_0060,Iraqi_chunk_0060.wav,Iraqi,7.0,38500,53960,00:38,00:53,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0060.png
sample_0061,Iraqi_chunk_0061.wav,Iraqi,7.0,443290,451640,07:23,07:31,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0061.png
sample_0062,Iraqi_chunk_0062.wav,Iraqi,7.0,142540,150260,02:22,02:30,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0062.png
sample_0063,Iraqi_chunk_0063.wav,Iraqi,7.0,1556800,1568480,25:56,26:08,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0063.png
sample_0064,Iraqi_chunk_0064.wav,Iraqi,7.0,558820,567560,09:18,09:27,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0064.png
sample_0065,Iraqi_chunk_0065.wav,Iraqi,7.0,1515610,1522940,25:15,25:22,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0065.png
sample_0066,Iraqi_chunk_0066.wav,Iraqi,7.0,1789000,1797380,29:49,29:57,multiple,val,./Dataset/Iraqi/val/mel/Iraqi_chunk_0066.png
sample_0067,Iraqi_chunk_0067.wav,Iraqi,7.0,378850,385880,06:18,06:25,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0067.png
sample_0068,Iraqi_chunk_0068.wav,Iraqi,7.0,724300,737330,12:04,12:17,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0068.png
sample_0069,Iraqi_chunk_0069.wav,Iraqi,7.0,1775350,1783730,29:35,29:43,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0069.png
sample_0070,Iraqi_chunk_0070.wav,Iraqi,7.0,1482670,1493570,24:42,24:53,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0070.png
sample_0071,Iraqi_chunk_0071.wav,Iraqi,7.0,177100,185990,02:57,03:05,multiple,test,./Dataset/Iraqi/test/mel/Iraqi_chunk_0071.png
sample_0072,Iraqi_chunk_0072.wav,Iraqi,7.0,360460,370160,06:00,06:10,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0072.png
sample_0073,Iraqi_chunk_0073.wav,Iraqi,7.0,1625290,1635260,27:05,27:15,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0073.png
sample_0074,Iraqi_chunk_0074.wav,Iraqi,7.0,645670,654590,10:45,10:54,multiple,test,./Dataset/Iraqi/test/mel/Iraqi_chunk_0074.png
sample_0075,Iraqi_chunk_0075.wav,Iraqi,7.0,595900,603050,09:55,10:03,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0075.png
sample_0076,Iraqi_chunk_0076.wav,Iraqi,7.0,667240,675680,11:07,11:15,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0076.png
sample_0077,Iraqi_chunk_0077.wav,Iraqi,7.0,792790,804440,13:12,13:24,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0077.png
sample_0078,Iraqi_chunk_0078.wav,Iraqi,7.0,1743730,1751090,29:03,29:11,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0078.png
sample_0079,Iraqi_chunk_0079.wav,Iraqi,7.0,1776880,1786850,29:36,29:46,multiple,val,./Dataset/Iraqi/val/mel/Iraqi_chunk_0079.png
sample_0080,Iraqi_chunk_0080.wav,Iraqi,7.0,1323910,1332800,22:03,22:12,multiple,val,./Dataset/Iraqi/val/mel/Iraqi_chunk_0080.png
sample_0081,Iraqi_chunk_0081.wav,Iraqi,7.0,1629910,1637990,27:09,27:17,multiple,test,./Dataset/Iraqi/test/mel/Iraqi_chunk_0081.png
sample_0082,Iraqi_chunk_0082.wav,Iraqi,7.0,1301740,1311020,21:41,21:51,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0082.png
sample_0083,Iraqi_chunk_0083.wav,Iraqi,7.0,859990,870770,14:19,14:30,multiple,val,./Dataset/Iraqi/val/mel/Iraqi_chunk_0083.png
sample_0084,Iraqi_chunk_0084.wav,Iraqi,7.0,1110940,1119650,18:30,18:39,multiple,test,./Dataset/Iraqi/test/mel/Iraqi_chunk_0084.png
sample_0085,Iraqi_chunk_0085.wav,Iraqi,7.0,528250,535430,08:48,08:55,multiple,val,./Dataset/Iraqi/val/mel/Iraqi_chunk_0085.png
sample_0086,Iraqi_chunk_0086.wav,Iraqi,7.0,933640,941810,15:33,15:41,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0086.png
sample_0087,Iraqi_chunk_0087.wav,Iraqi,7.0,1492960,1504310,24:52,25:04,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0087.png
sample_0088,Iraqi_chunk_0088.wav,Iraqi,7.0,792580,801410,13:12,13:21,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0088.png
sample_0089,Iraqi_chunk_0089.wav,Iraqi,7.0,864370,874700,14:24,14:34,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0089.png
sample_0090,Iraqi_chunk_0090.wav,Iraqi,7.0,1664320,1672370,27:44,27:52,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0090.png
sample_0091,Iraqi_chunk_0091.wav,Iraqi,7.0,1206280,1215050,20:06,20:15,multiple,test,./Dataset/Iraqi/test/mel/Iraqi_chunk_0091.png
sample_0092,Iraqi_chunk_0092.wav,Iraqi,7.0,1445290,1453490,24:05,24:13,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0092.png
sample_0093,Iraqi_chunk_0093.wav,Iraqi,7.0,1272070,1284830,21:12,21:24,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0093.png
sample_0094,Iraqi_chunk_0094.wav,Iraqi,7.0,828880,839210,13:48,13:59,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0094.png
sample_0095,Iraqi_chunk_0095.wav,Iraqi,7.0,1445950,1453880,24:05,24:13,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0095.png
sample_0096,Iraqi_chunk_0096.wav,Iraqi,7.0,1374880,1383050,22:54,23:03,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0096.png
sample_0097,Iraqi_chunk_0097.wav,Iraqi,7.0,657640,666230,10:57,11:06,multiple,val,./Dataset/Iraqi/val/mel/Iraqi_chunk_0097.png
sample_0098,Iraqi_chunk_0098.wav,Iraqi,7.0,366400,373460,06:06,06:13,multiple,val,./Dataset/Iraqi/val/mel/Iraqi_chunk_0098.png
sample_0099,Iraqi_chunk_0099.wav,Iraqi,7.0,1718110,1726940,28:38,28:46,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0099.png
sample_0100,Iraqi_chunk_0100.wav,Iraqi,7.0,1399270,1406450,23:19,23:26,multiple,train,./Dataset/Iraqi/train/mel/Iraqi_chunk_0100.png
